comment,price_value
سلام به همه بد نبود ولی خیلی کوچیکه  ۲۵۰ میلی لیتری است ولی برای کارهای کوچک بد نیست,0
نمایندگی چینی زرین این قوری را ۸۵ تومان میده. من از دیجی با تخفیف خریدم ۱۳۵ ت. قیمت قبل از تخفیف ۱۵۰ ت بود. متاسفانه تنظیم قیمت در مورد دیجی وجود نداره.,1
برای پدرم خریدم،خوبه ولی یکم نازکه،مناسب فصل بهار و تابستان،رنگشم خیلی کمتر از عکسشه،به گلبهی خیلی روشن میزنه,0
البته به نسبت قیمت خوبه هرچی پول بدی اش میخوری,1
"سیم کشیش خیلی به گرمادهی نزدیکه
جوریه که داخل اتاق خواب بزاری با ترس و لرز باید بخابی",0
"طراحی لباس ساده است ولی ایست خوبی دارد و در عین سادگی از عکس بهتر است. جنس لباس بهاره ست و کیفیت پارچه خوب.
ممنون",0
رنگ صورتیش قشنگه جنسش هم به قیمتش خیلی عالیه تمام نخ نیست ولی درصد موادش هم زیاد نیست میشه گفت نخی هست خصوصا بلوزش قد شلوار هم یک متر کامل.البته هنوز شسته نشده که ببینم چی میشه,1
"کیفیت خوبی داره در تخفیف خیلی ویژه ارزش داره😊
بافت نازک ولی گرم",1
"حتی توی تخفیف ویژه هم ارزش خرید نداره 
نه راحته نه خوش پاس خداشاهده انگار تخته چوب زیر پاته خشکه خشک خدانکنه یذره برف بیاد عین اسکی رو یخ میشه خواش میکنم از دیجی کالا این جنس های تقلبی رو نذاره بفروشن 
ببین وقتی قیمت میزنه ۲۸۰ بعد خط میزنه میکنه ۹۰ تومن هر انسانی رو به اشتباه می اندازه که این کفش خوبیه و حالا بنا به دلایلی تخفیف خورده اما این کفش قیمت تخفیف خوردش هم باز نمی ارزه. متاسفم",1
"کیف قشنگ و سبک و جاداریه
یکم سایزش بزرگه
البته من خودم این سایز میخواستم با توجه به نیازم",0
"رایحه خوبی داره و نرم کنندگی قابل قبول
فقط برای من سر پمپش شکسته بود که از نظرم مهم نبود",0
به نسبت قیمت مناسب هست جنسش عالی نیست اما ان شاء الله پشیمون نمیشید,1
سلام وقت بخیر خواهر بنده قبلا تهیه کرده بود خیلی خوب بود منم خرید زدم ولی وقتی به دستم رسید خیلی متفاوت بود. پس از بررسی متوجه شدیم که خواهرم فروشنده رو رز هوم انتخاب کرده ولی ماله من نبراسکا بود. عودت دادم . باید به فروشندگان دقت کنید.,0
"نسبتا خوب بود اما سطلش یکم کوچیکه  و در نداره.
در کل خوبه بچه هامون خوششون اومد. اما کمی گران که ارزونتر بشه بهتره 
مرسی از دیجی کالا",1
برای مصارف خانگی و ارایشگاه بسیار عالیه بسته به قیمتش,0
"کیفیت مناسبی داره ولی نباید ازش انتظار کیفیتی مشابه دسته های اصل کنسول های بازی رو داشت .
الان خیلی گرون شده . چند وقت پیش قیمت مناسب تری داشت",1
"دیجی کالا در بسته بندی محصول دقت کنو چسب های بسته بندی , رنگ درب محصول را خراب کرده بود",0
"برای بچه ها بیشتر مناسبه 
برای بزرگسال خیلی معمولی و ضعیفه!",0
کیفیت خوبی داره و همینطوری قیمتش بالا میرود,1
کمی نازکه ولی جنسش کشیه به راحتی به تن میشینه,0
خیلی گرونه نسبت به خود کالا اصلا ارزش خرید نداره,1
زمینش سیلیکونی نیست و فقط جای شکلات سیلیکونیه  وبا این قیمت خیلی گرونه بیرون قیمتش ۱۵ تومنه,1
نسبت به قیمت کیفیت خیلی خوبی دارن یک سال هست استفاده میکنم کاملا راضی هستم,1
رنگش پررنگ تر از تو عکس تقریبا به قهوه ای میزنه,0
مخصوصا تو شگفت انگیز ارزش خرید داره من که راضی ام ,1
"متاسفانه سر پیچش شکسته بود
نمیدونم مرجوع کنم یا چسب بزنم",0
بد نیست ولی رنگاش مشابه تصویر نیست و گچ ها زیادی نرم هستن و روی دست ردشون میمونه,0
من مادو گرفتم و راضی هم بودن  کیفیتش خوب بود,0
"متاسفانه بارکد اصالت هر سه سفارش وقتی چک کردم محصولات تقلبی بود، دو رقم کم دارند
شاید تاریخ گذشته هستند و برچسب فیک چسبانده شده، نخرید",0
قلطک وسطی خوب کار نمیکنه و با پرش در حین کار همراه هست,0
من خودم رنگش کردم و رنگ سفید بهش زدم.خیلی خوشگل شد,0
قیمتش خوبه ولی از پشت برگه مشخصه کیفیتش زیاد جالب نبود,1
محصولات گلرنگ رو من خیلی دوست دارم، هم برند ایرانی هستش، و هم قیمتش پایینه، به موهای من سازگاره، سامپو معمولی هستش، بعدش نرم کننده هم میزنم به موهام البته، همیشه از بیرون میگرفتم،  اما الان از دی جی می خوام سفارش بدم، چون مناسب میده,1
در حال حاضر فقط از این نمک استفاده میکنم که قیمتش هم هر روز داره بیشتر میشه,1
رنگ دستبندوانگشترباهم فرق داره انگشترتیره تره وکاملا مشخصه تودست که فرق دارن دستبندهیچ ظریف کاری نشده لبه داره وتودست خیلی اذیت میکنه,0
خیلی سبک و ورقهای نازک ولی خوب با این قیمت می ارزه.مهم متن کتاب هست که خوب بود بد نبود,0
ظاهر نشان از کیفیت خوب دارد ... قسمت‌هایی که آب خارج می شود از پلاستیک نرم است و اگر جرم بگیرد ، احتمالا راحتتر پاک میشود ... سه حالته بودن سردوش خیلی کاربری نداره و حالتی که از وسط و با فشار آب خارج میشود خیلی کاربردی نیست ... ,0
"این کتاب ناقص است.نه کاملا بخش اول و نه کاملا بخش دوم.
متاسفانه بخاطر تخفیف ویژه خریدم ولی اصلا کامل نیست.",0
روهم رفته با اینهمه گرانی   چاره ای نیست اگه کمی بیشتر هزینه کنید وخیرشو بخرید.  این بهتره,0
ب نسبت قیمتش خوبه شبیه عکسشه و خیلی خوشرنگه,0
خوبه، راضی ام. در کل یه کالای مصرفیه و ممکنه بشکنه دیگه.,0
چسب رازی .به عنوان بهترین چسب ها به شمار میاد,0
"اونطوری که فکرشو میکردم نبود و قیمت نامناسب بود
چراغ خواب در دیجی کالا قیمتش با قیمت تحویل خیلی فرق می‌کنه درضمن لامپ ودو شاخه نداشت وسیم برقش خیلی باریک بود",1
جنسش تقریبا شبیه مولفیکسه تو شگفت انگیز ارزش خرید داره ,1
بسیاری از سس ها را با اینکه تند معرفی میکنن اما واقعا تندی نداره اما این سس تندیش کاملا احساس میشه . سپاس از دیجی کالا ,0
